,ID,documentName,link
0,CUN26,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN26/KL/2022-07-01
0,CUN26,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN26/PE/2022-10-04
0,CUN26,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN26/RP/2022-06-30
0,CUN26,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN26/KA/2022-09-30
0,CUN26,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN26/TOU/2022-07-01
0,CUN23,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN23/SP/2022-09-30
0,CUN23,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN23/KL/2022-07-01
0,CUN23,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN23/PE/2022-08-01
0,CUN23,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN23/RP/2022-06-30
0,CUN23,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN23/TOU/2022-07-01
0,ALL61,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL61/SP/2022-09-30
0,ALL61,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL61/KL/2022-02-21
0,ALL61,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL61/PE/2022-10-01
0,ALL61,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL61/RP/2022-06-30
0,ALL61,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL61/KA/2022-08-31
0,ALL61,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL61/TOU/2021-05-17
0,CUN05,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN05/SP/2022-09-30
0,CUN05,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN05/KL/2022-10-04
0,CUN05,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN05/PE/2022-10-04
0,CUN05,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN05/RP/2022-06-30
0,CUN05,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN05/KA/2022-09-30
0,CUN05,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN05/TOU/2022-07-01
0,ALL04,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL04/SP/2022-09-30
0,ALL04,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL04/KL/2022-09-01
0,ALL04,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL04/PE/2022-09-01
0,ALL04,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL04/RP/2022-06-30
0,ALL04,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL04/KA/2022-08-31
0,ALL04,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL04/TOU/2021-05-17
0,CUN10,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN10/SP/2022-09-30
0,CUN10,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN10/KL/2022-10-04
0,CUN10,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN10/PE/2022-10-04
0,CUN10,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN10/RP/2022-06-30
0,CUN10,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN10/KA/2022-09-30
0,CUN10,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN10/TOU/2022-07-01
0,CUN01,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN01/SP/2022-09-30
0,CUN01,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN01/KL/2022-07-01
0,CUN01,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN01/PE/2022-10-04
0,CUN01,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN01/RP/2022-06-30
0,CUN01,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN01/KA/2022-09-30
0,CUN01,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN01/TOU/2022-07-01
0,CUN11,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN11/SP/2022-09-30
0,CUN11,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN11/KL/2022-10-04
0,CUN11,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN11/PE/2022-10-04
0,CUN11,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN11/RP/2022-06-30
0,CUN11,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN11/KA/2022-09-30
0,CUN11,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN11/TOU/2022-07-01
0,CUN19,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN19/SP/2022-09-30
0,CUN19,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN19/KL/2022-10-04
0,CUN19,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN19/PE/2022-10-04
0,CUN19,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN19/RP/2022-06-30
0,CUN19,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN19/KA/2022-09-30
0,CUN19,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN19/TOU/2022-07-01
0,ALL42,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL42/SP/2022-09-30
0,ALL42,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL42/KL/2022-02-21
0,ALL42,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL42/PE/2022-09-01
0,ALL42,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL42/RP/2022-06-30
0,ALL42,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL42/KA/2022-08-31
0,ALL42,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL42/TOU/2021-05-17
0,ALL42A2,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL42A2/SP/2022-09-30
0,ALL42A2,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL42A2/KL/2022-02-21
0,ALL42A2,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL42/PE/2022-09-01
0,ALL42A2,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL42A2/RP/2022-06-30
0,ALL42A2,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL42A2/KA/2022-08-31
0,ALL42A2,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL42A2/TOU/2021-05-17
0,ALL94,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL94/SP/2022-09-30
0,ALL94,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL94/KL/2022-02-21
0,ALL94,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL94/PE/2022-10-01
0,ALL94,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL94/RP/2022-06-30
0,ALL94,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL94/KA/2022-08-31
0,ALL94,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL94/TOU/2021-05-17
0,ALL44,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL44/SP/2022-09-30
0,ALL44,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL44/KL/2022-09-01
0,ALL44,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL44/PE/2022-09-01
0,ALL44,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL44/RP/2022-06-30
0,ALL44,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL44/KA/2022-08-31
0,ALL44,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL44/TOU/2021-05-17
0,ALL44A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL44A1/SP/2022-09-30
0,ALL44A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL44A1/KL/2022-09-01
0,ALL44A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL44/PE/2022-09-01
0,ALL44A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL44A1/RP/2022-06-30
0,ALL44A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL44A1/KA/2022-08-31
0,ALL44A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL44A1/TOU/2021-05-17
0,CUN17,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN17/SP/2022-09-30
0,CUN17,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN17/KL/2022-10-04
0,CUN17,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN17/PE/2022-10-04
0,CUN17,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN17/RP/2022-06-30
0,CUN17,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN17/KA/2022-09-30
0,CUN17,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN17/TOU/2022-07-01
0,ALL68,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL68/SP/2022-09-30
0,ALL68,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL68/KL/2022-02-21
0,ALL68,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL68/PE/2022-10-01
0,ALL68,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL68/RP/2022-06-30
0,ALL68,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL68/KA/2022-08-31
0,ALL68,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL68/TOU/2021-05-17
0,ALL69,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL69/SP/2022-09-30
0,ALL69,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL69/KL/2022-10-01
0,ALL69,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL69/PE/2022-10-01
0,ALL69,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL69/RP/2022-06-30
0,ALL69,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL69/KA/2022-08-31
0,ALL69,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL69/TOU/2021-05-17
0,ALL92,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL92/SP/2022-09-30
0,ALL92,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL92/KL/2022-10-01
0,ALL92,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL92/PE/2022-10-01
0,ALL92,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL92/RP/2022-06-30
0,ALL92,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL92/KA/2022-08-31
0,ALL92,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL92/TOU/2021-05-17
0,ALL65,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL65/SP/2022-09-30
0,ALL65,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL65/KL/2022-10-01
0,ALL65,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL65/PE/2022-10-01
0,ALL65,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL65/RP/2022-06-30
0,ALL65,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL65/KA/2022-08-31
0,ALL65,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL65/TOU/2021-05-17
0,ALL66,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL66/SP/2022-09-30
0,ALL66,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL66/KL/2022-02-21
0,ALL66,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL66/PE/2022-10-01
0,ALL66,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL66/RP/2022-06-30
0,ALL66,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL66/KA/2022-08-31
0,ALL66,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL66/TOU/2021-05-17
0,ALL70,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL70/SP/2022-09-30
0,ALL70,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL70/KL/2022-02-21
0,ALL70,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL70/PE/2022-10-01
0,ALL70,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL70/RP/2022-06-30
0,ALL70,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL70/KA/2022-08-31
0,ALL70,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL70/TOU/2021-05-17
0,ALL82,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL82/SP/2022-09-30
0,ALL82,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL82/KL/2022-02-22
0,ALL82,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL82/PE/2022-07-02
0,ALL82,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL82/RP/2022-06-30
0,ALL82,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL82/OF/2022-08-23
0,ALL83,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL83/SP/2022-09-30
0,ALL83,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL83/KL/2022-02-21
0,ALL83,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL83/PE/2022-07-02
0,ALL83,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL83/RP/2022-06-30
0,ALL83,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL83/OF/2022-08-23
0,ALL84,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL84/SP/2022-09-30
0,ALL84,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL84/KL/2022-02-21
0,ALL84,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL84/PE/2022-07-02
0,ALL84,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL84/RP/2022-06-30
0,ALL84,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL84/OF/2022-08-23
0,ALL85,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL85/SP/2022-09-30
0,ALL85,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL85/KL/2022-02-21
0,ALL85,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL85/PE/2022-07-02
0,ALL85,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL85/RP/2022-06-30
0,ALL85,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL85/OF/2022-08-23
0,ALL86,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL86/SP/2022-09-30
0,ALL86,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL86/KL/2022-02-21
0,ALL86,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL86/PE/2022-07-02
0,ALL86,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL86/RP/2022-06-30
0,ALL86,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL86/OF/2022-08-23
0,ALL87,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL87/SP/2022-09-30
0,ALL87,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL87/KL/2022-02-21
0,ALL87,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL87/PE/2022-07-02
0,ALL87,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL87/RP/2022-06-30
0,ALL87,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL87/OF/2022-08-23
0,ALL88,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL88/SP/2022-09-30
0,ALL88,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL88/KL/2022-02-21
0,ALL88,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL88/PE/2022-07-02
0,ALL88,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL88/RP/2022-06-30
0,ALL88,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL88/OF/2022-08-23
0,ALL89,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL89/SP/2022-09-30
0,ALL89,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL89/KL/2022-02-21
0,ALL89,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL89/PE/2022-07-02
0,ALL89,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL89/RP/2022-06-30
0,ALL89,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL89/OF/2022-08-23
0,ALL95,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL95/SP/2022-09-30
0,ALL95,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL95/KL/2022-02-21
0,ALL95,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL95/PE/2022-07-02
0,ALL95,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL95/RP/2022-06-30
0,ALL95,Oferta,https://dokumenty.analizy.pl/pobierz/fi/ALL95/OF/2022-08-23
0,CUN03,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN03/SP/2022-09-30
0,CUN03,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN03/KL/2022-10-04
0,CUN03,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN03/PE/2022-10-04
0,CUN03,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN03/RP/2022-06-30
0,CUN03,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN03/KA/2022-09-30
0,CUN03,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN03/TOU/2022-07-01
0,ALL26,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL26/SP/2022-09-30
0,ALL26,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL26/KL/2022-09-01
0,ALL26,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL26/PE/2022-09-01
0,ALL26,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL26/RP/2022-06-30
0,ALL26,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL26/KA/2022-08-31
0,ALL26,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL26/TOU/2021-05-17
0,ALL26A2,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL26A2/SP/2022-09-30
0,ALL26A2,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL26A2/KL/2022-09-01
0,ALL26A2,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL26/PE/2022-09-01
0,ALL26A2,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL26A2/RP/2022-06-30
0,ALL26A2,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL26A2/KA/2022-08-31
0,ALL26A2,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL26A2/TOU/2021-05-17
0,CUN28,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN28/SP/2022-09-30
0,CUN28,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN28/KL/2022-07-01
0,CUN28,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN28/PE/2022-08-01
0,CUN28,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN28/RP/2022-06-30
0,CUN28,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN28/OF/2021-12-31
0,CUN29,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN29/SP/2022-09-30
0,CUN29,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN29/KL/2022-07-01
0,CUN29,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN29/PE/2022-08-01
0,CUN29,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN29/RP/2022-06-30
0,CUN29,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN29/OF/2021-12-31
0,CUN30,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN30/SP/2022-09-30
0,CUN30,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN30/KL/2022-07-01
0,CUN30,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN30/PE/2022-08-01
0,CUN30,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN30/RP/2022-06-30
0,CUN30,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN30/OF/2021-12-31
0,CUN31,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN31/SP/2022-09-30
0,CUN31,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN31/KL/2022-07-01
0,CUN31,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN31/PE/2022-08-01
0,CUN31,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN31/RP/2022-06-30
0,CUN31,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN31/OF/2021-12-31
0,CUN32,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN32/SP/2022-09-30
0,CUN32,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN32/KL/2022-07-01
0,CUN32,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN32/PE/2022-08-01
0,CUN32,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN32/RP/2022-06-30
0,CUN32,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN32/OF/2021-12-31
0,CUN33,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN33/SP/2022-09-30
0,CUN33,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN33/KL/2022-07-01
0,CUN33,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN33/PE/2022-08-01
0,CUN33,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN33/RP/2022-06-30
0,CUN33,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN33/OF/2021-12-31
0,CUN34,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN34/SP/2022-09-30
0,CUN34,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN34/KL/2022-07-01
0,CUN34,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN34/PE/2022-08-01
0,CUN34,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN34/RP/2022-06-30
0,CUN34,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN34/OF/2021-12-31
0,CUN35,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN35/SP/2022-09-30
0,CUN35,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN35/KL/2022-07-01
0,CUN35,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN35/PE/2022-08-01
0,CUN35,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN35/RP/2022-06-30
0,CUN35,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN35/OF/2021-12-31
0,CUN38,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN38/SP/2022-09-30
0,CUN38,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN38/KL/2022-07-01
0,CUN38,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN38/PE/2022-08-01
0,CUN38,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN38/RP/2022-06-30
0,CUN38,Oferta,https://dokumenty.analizy.pl/pobierz/fi/CUN38/OF/2021-12-31
0,ALL28,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL28/SP/2022-09-30
0,ALL28,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL28/KL/2022-09-01
0,ALL28,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL28/PE/2022-09-01
0,ALL28,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL28/RP/2022-06-30
0,ALL28,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL28/KA/2022-08-31
0,ALL28,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL28/TOU/2021-05-17
0,CUN24,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN24/SP/2022-09-30
0,CUN24,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN24/KL/2022-07-18
0,CUN24,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN24/PE/2022-08-01
0,CUN24,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN24/RP/2022-06-30
0,CUN24,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN24/KA/2022-09-30
0,CUN24,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN24/TOU/2022-07-01
0,CUN04,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/CUN04/SP/2022-09-30
0,CUN04,KIID,https://dokumenty.analizy.pl/pobierz/fi/CUN04/KL/2022-10-04
0,CUN04,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/CUN04/PE/2022-10-04
0,CUN04,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/CUN04/RP/2022-06-30
0,CUN04,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/CUN04/KA/2022-09-30
0,CUN04,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/CUN04/TOU/2022-07-01
0,ALL03,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL03/SP/2022-09-30
0,ALL03,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL03/KL/2022-09-01
0,ALL03,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL03/PE/2022-09-01
0,ALL03,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL03/RP/2022-06-30
0,ALL03,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL03/KA/2022-08-31
0,ALL03,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL03/TOU/2021-05-17
0,ALL81,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL81/SP/2022-09-30
0,ALL81,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL81/KL/2022-02-21
0,ALL81,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ALL81/PE/2022-10-01
0,ALL81,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ALL81/RP/2022-06-30
0,ALL81,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ALL81/KA/2022-08-31
0,ALL81,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ALL81/TOU/2021-05-17
0,ALL52,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ALL52/SP/2022-09-30
0,ALL52,KIID,https://dokumenty.analizy.pl/pobierz/fi/ALL52/KL/2022-02-21
